Fecha;Texto
2024-07-31T02:27:32.000Z;10-12 A 10-0 AVENIDA LAS GOLONDRINAS / LAS ANCLAS Q-2, Z-9 https://t.co/p6WB6BVmD8
2024-07-31T02:55:27.000Z;SALE BM-2 A 10-12 A 10-0 AVENIDA LAS GOLONDRINAS / LAS ANCLAS https://t.co/p6WB6BVmD8
2024-07-31T03:08:47.000Z;SALE B-5, B-9 A 10-12 A 10-0 AVENIDA LAS GOLONDRINAS / LAS ANCLAS https://t.co/p6WB6BVmD8
2024-07-31T03:12:52.000Z;SALE Z-6 A 10-12 A 10-0 AVENIDA LAS GOLONDRINAS / LAS ANCLAS https://t.co/p6WB6BVmD8
2024-07-31T04:58:44.000Z;10-1-1 JAIME REPULLO / CARRIEL NORTE B-4 https://t.co/q1ONncqfuh
2024-07-31T15:06:00.000Z;10-9 CAMINO A CALETA TUMBES / TUMBES B-7 https://t.co/bVYaK1ggSg
2024-07-31T16:11:03.000Z;10-9 ALTO HORNO / EL NOGAL B-8 https://t.co/IcLdMMNwZi
2024-07-31T16:12:10.000Z;10-17-2 MANUEL RODRÍGUEZ / PEREZ GACITUA B-3 https://t.co/QOoWJW1hg7
2024-07-31T16:23:10.000Z;SALE B-7 A 10-17-2 MANUEL RODRÍGUEZ / PEREZ GACITUA https://t.co/QOoWJW1hg7
2024-07-31T16:27:57.000Z;10-17-2 LOS TULIPANES / GOMEZ CARRENO B-4 https://t.co/MeN9n6YadA
2024-07-31T16:28:59.000Z;10-17-2 NICARAGUA / URUGUAY B-5 https://t.co/S4ZjYPj8Os
2024-07-31T18:58:11.000Z;10-9 ALTO HORNO / CAPITAN ENOS B-8 https://t.co/6jDxfGulzY
2024-07-31T20:11:17.000Z;10-17-2 MATAMALA / IRENE SCHNEIDER B-8 https://t.co/cclu8YHklu
2024-07-31T20:18:54.000Z;10-0-1 CALLE 8 / PASAJE 30 B-9, B-5, RH-2 https://t.co/eTStG9DLUZ
2024-07-31T20:34:12.000Z;10-3-4 BAHÍA SAN VICENTE / PASAJE PUNTA AMPARO RB-6 https://t.co/63BYPFr3mJ
2024-07-31T22:02:53.000Z;10-7 DAVID FUENTES / ORELLA B-3 https://t.co/MX4QtxnBgv
2024-07-31T22:08:38.000Z;10-17-2 O\'HIGGINS / EL MORRO RH-1 https://t.co/9gAN7Dfjok
2024-07-31T22:13:35.000Z;10-17-2 LAS MANZANAS / LAS ACACIAS B-8 https://t.co/UqRGBbZrBT
2024-07-31T22:44:06.000Z;10-4-1 AVENIDA JORGE ALESSANDRI / PASARELA LOMAS DE SAN ANDRES RX-5, B-9, RB-3 https://t.co/EP4MXxZdg2
2024-07-31T23:50:07.000Z;10-17-2 CALLE 7 / CALLE 11 Q-2 https://t.co/3kjOBPD7qA
