Fecha;Texto
2024-06-30T22:59:57.000Z;10-12 A 10-4 CALLE DE SERVICIO AVENIDA COSTANERA / ARENERAS DE HUALPEN RX-5 https://t.co/uw81K103xF
2024-06-30T21:42:39.000Z;10-9 RUCAMANQUE / POLCURA RB-6 https://t.co/dtOAoSQFYr
2024-06-30T20:45:36.000Z;10-7 ALMIRANTE LATORRE / LAUTARO B-11 https://t.co/VRvk0IAAij
2024-06-30T00:30:17.000Z;10-12 A 10-4 GRAN BRETAÑA / MÓNACO RX-5 https://t.co/6t0xURpt4V
2024-06-29T23:33:47.000Z;10-4-1 AVENIDA JORGE ALESSANDRI / AUTOPISTA CONCEPCION - TALCAHUANO RX-5, H-4 https://t.co/ZgD6FcZtbP
2024-06-29T23:14:11.000Z;10-0-1 DOCE DE FEBRERO / CAMILO HENRÍQUEZ B-7, B-11, RB-3 https://t.co/hVFTtBJoQa
2024-06-29T22:50:38.000Z;10-4-1 AVENIDA CLAUDIO GAY ORIENTE / JAIME REPULLO RX-5, H-4 https://t.co/0hpvB3TSJq
2024-06-29T21:57:33.000Z;10-1-1 RUTA INTERPORTUARIA / AVENIDA COLON B-3 https://t.co/JyECKO0tUu
2024-06-29T20:43:43.000Z;10-4-1 BARROS ARANA / FRESIA RB-3, B-11 https://t.co/axMQebUisR
2024-06-29T18:14:05.000Z;SALE X-4 A 10-0-3 MALL PLAZA DEL TREBOL /  https://t.co/XKtT337rCU
2024-06-29T18:07:54.000Z;10-0-3 MALL PLAZA DEL TREBOL /  H-4, B-8, B-3, B-11, Q-2, RB-6 https://t.co/XKtT337rCU
2024-06-29T07:34:13.000Z;SALE H-8 A 10-6-2 1 ORIENTE / 4 NORTE https://t.co/pVdyv13D8B
2024-06-29T07:30:10.000Z;10-6-2 1 ORIENTE / 4 NORTE H-9, H-4 https://t.co/pVdyv13D8B
2024-06-29T03:18:42.000Z;10-8 LAS HORTENSIAS / LAS TUNAS RX-5 https://t.co/LR88V5NmEB
2024-06-28T13:45:34.000Z;10-6-3 CARLOS DITTBORN / LAS ACACIAS H-4, H-9, RX-5 https://t.co/hcJ16Fp2DJ
2024-06-28T03:43:17.000Z;10-6-1 LA VEGA / LOURDES H-9 https://t.co/cTstGLb91a
