FECHA_DIA;EVENTOS;N_INCENDIO_ESTR;N_INCENDIO_FOREST;N_RESCATE_VEH;N_RESCATE_PERS;N_GASES;N_OTROS;TEMP_MAX;TEMP_MIN;TEMP_MEDIA;TEMP_SKEW;TEMP_KURT;HUM_MAX;HUM_MIN;HUM_MEDIA;HUM_SKEW;HUM_KURT;VIENTO_MAX;VIENTO_MEDIO;VIENTO_SKEW;VIENTO_KURT;LLUVIA;EVENTOS_lag_1;EVENTOS_lag_2;EVENTOS_lag_3;EVENTOS_lag_7;N_INCENDIO_ESTR_lag_1;N_INCENDIO_FOREST_lag_1;N_RESCATE_VEH_lag_1;N_RESCATE_PERS_lag_1;N_GASES_lag_1;EVENTOS_rolling_mean_3d;EVENTOS_rolling_std_3d;EVENTOS_rolling_max_3d;EVENTOS_rolling_mean_7d;EVENTOS_rolling_std_7d;EVENTOS_rolling_max_7d;LLUVIA_LAG_1D;LLUVIA_LAG_2D;LLUVIA_LAG_3D;LLUVIA_LAG_5D;LLUVIA_LAG_7D;LLUVIA_LAG_10D;LLUVIA_LAG_14D;LLUVIA_PROMEDIO_3D_PREV;LLUVIA_TOTAL_3D_PREV;LLUVIA_DESV_3D_PREV;LLUVIA_MAX_3D_PREV;DIAS_SECOS_3D_PREV;LLUVIA_PROMEDIO_7D_PREV;LLUVIA_TOTAL_7D_PREV;LLUVIA_DESV_7D_PREV;LLUVIA_MAX_7D_PREV;DIAS_SECOS_7D_PREV;LLUVIA_PROMEDIO_14D_PREV;LLUVIA_TOTAL_14D_PREV;LLUVIA_DESV_14D_PREV;LLUVIA_MAX_14D_PREV;DIAS_SECOS_14D_PREV;LLUVIA_PROMEDIO_30D_PREV;LLUVIA_TOTAL_30D_PREV;LLUVIA_DESV_30D_PREV;LLUVIA_MAX_30D_PREV;DIAS_SECOS_30D_PREV;VIENTO_MEDIO_lag_1;HUM_MEDIA_lag_1;MES;DIA_SEMANA;ES_FIN_SEMANA;ES_FERIADO;ES_FERIADO_IRRENUNCIABLE;MES_SIN;MES_COS;DIA_SIN;DIA_COS;DANO_SIN;DANO_COS;WX_GUST_MAX;WX_GUST_MEAN;WX_PRECIP_PROB_MAX;WX_PRECIP_MAX_HOURLY;WX_PRECIP_HOURS;WX_HEAVY_RAIN_HOURS;WX_PRESSURE_MEAN;WX_DEWPOINT_MEAN;WX_VISIBILITY_MIN;WX_CAPE_MAX;WX_CAPE_MEAN;WX_VPD_MAX;WX_VPD_MEAN;WX_SOIL_MOISTURE_SURFACE_MEAN;WX_SOIL_MOISTURE_DEEP_MEAN;WX_ET0_SUM;WX_LOW_HUMIDITY_HOURS;WX_TEMP_MAX;WX_HUMIDITY_MIN;WX_WIND_MAX;WX_PRESSURE_RANGE;WX_WIND_RAIN_INDEX;WX_FIRE_WEATHER_INDEX
2022-02-03;8.0;0;0;7;0;1;0;19.5;12.7;16.325;0.0189489872229698;-1.5030815661853654;98;71;85.16666666666667;-0.0528830005088017;-1.5313426379559774;26.6;12.716666666666669;0.1913572000156854;-1.5117806923931805;0.0;3.0;6.0;2.0;5.0;0.0;0.0;0.0;2.0;0.0;3.6666666666666665;2.08166599946613;6.0;4.142857142857143;2.734262327610589;9.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5285714285714286;3.7;1.3548853404308;3.6;6.0;0.45;6.300000000000001;1.140006747618357;3.6;12.0;0.25;7.5;0.7981660012285925;3.6;25.0;10.533333333333331;88.91666666666667;2;3;0;0;0;0.8660254037844386;0.5000000000000001;0.4338837391175582;-0.900968867902419;0.5524353131676196;0.8335557718385699;45.4;25.5375;;0.0;0.0;0.0;1014.7416666666668;13.720833333333331;24140.0;30.0;6.25;0.66;0.3033333333333333;;;4.06;0.0;19.5;71;26.6;2.3999999999999773;0.0;113.046
2022-02-04;5.0;0;2;2;0;0;1;21.5;14.1;17.229166666666668;0.3320480569276768;-1.4972580148430206;98;63;81.5;-0.0423391936005182;-1.630018625897179;33.9;22.3375;0.1985187047277099;-1.5185285928096433;0.0;8.0;3.0;6.0;1.0;0.0;0.0;7.0;0.0;1.0;5.666666666666667;2.5166114784235827;8.0;4.571428571428571;3.101458950082625;9.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5285714285714286;3.7;1.3548853404308;3.6;6.0;0.45;6.300000000000001;1.140006747618357;3.6;12.0;0.25;7.5;0.7981660012285925;3.6;25.0;12.716666666666669;85.16666666666667;2;4;0;0;0;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.5667017562911176;0.8239230057575542;59.0;41.09583333333333;;0.0;0.0;0.0;1017.2083333333334;13.804166666666667;24140.0;0.0;0.0;0.92;0.4079166666666666;;;4.44;0.0;21.5;63;33.9;3.6000000000000227;0.0;169.92000000000002
2022-02-05;8.0;0;4;2;0;0;2;21.0;13.4;17.316666666666666;-0.0035705808573081;-1.58393068717901;96;56;77.29166666666667;-0.1148829406944636;-1.6065833569918495;30.2;19.254166666666663;0.0603967379925112;-1.4520239279749574;0.0;5.0;8.0;3.0;3.0;0.0;2.0;2.0;0.0;0.0;5.333333333333333;2.5166114784235827;8.0;5.142857142857143;2.672612419124244;9.0;0.0;0.0;0.0;0.0;0.1;0.0;2.6;0.0;0.0;0.0;0.0;3.0;0.0142857142857142;0.1;0.0377964473009216;0.1;7.0;0.45;6.300000000000001;1.140006747618357;3.6;12.0;0.25;7.5;0.7981660012285925;3.6;25.0;22.3375;81.5;2;5;1;0;0;0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;0.5808002734538009;0.8140460935082178;54.7;37.05;;0.0;0.0;0.0;1016.7833333333332;12.970833333333331;24140.0;0.0;0.0;1.08;0.5079166666666667;;;4.7700000000000005;0.0;21.0;56;30.2;5.699999999999932;0.0;170.66400000000002
2022-02-06;4.0;0;3;1;0;0;0;22.5;13.1;18.1875;0.0066312937931805;-1.4758231107810549;93;58;75.16666666666667;0.0869669047769238;-1.5225262950532374;23.8;15.4375;-0.2231265582182369;-1.2848149683379426;0.0;8.0;5.0;8.0;9.0;0.0;4.0;2.0;0.0;0.0;7.0;1.732050807568878;8.0;5.857142857142857;2.672612419124244;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.25;7.5;0.7981660012285925;3.6;25.0;19.254166666666663;77.29166666666667;2;6;1;0;0;0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;0.5947266869607634;0.8039279618328213;41.0;29.329166666666666;;0.0;0.0;0.0;1012.6833333333334;13.470833333333331;24140.0;0.0;0.0;1.16;0.5754166666666667;;;5.04;0.0;22.5;58;23.8;2.5;0.0;132.84
2022-02-07;3.0;0;1;0;0;0;2;20.1;13.1;16.166666666666668;0.2827212360710186;-1.359377235285667;100;70;85.83333333333333;-0.1002697807235574;-1.502925072877874;28.8;14.7125;0.4413388245869927;-1.2122077600001644;0.0;4.0;8.0;5.0;2.0;0.0;3.0;1.0;0.0;0.0;5.666666666666667;2.081665999466132;8.0;5.142857142857143;2.3401261667248794;8.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.25;7.5;0.7981660012285925;3.6;25.0;15.4375;75.16666666666667;2;0;0;0;0;0.8660254037844386;0.5000000000000001;0.0;1.0;0.6084768701151261;0.7935716089521474;50.4;30.25;;0.0;0.0;0.0;1014.6041666666666;13.654166666666669;24140.0;0.0;0.0;0.72;0.295;;;4.16;0.0;20.1;70;28.8;3.7000000000000455;0.0;130.032
2022-02-08;12.0;3;1;4;4;0;0;23.1;14.1;17.891666666666666;0.3436773105174054;-1.5021133023803823;96;58;79.625;-0.2425728411857242;-1.58585284380006;34.3;21.8125;0.0360093137710457;-1.6684880390591663;0.0;3.0;4.0;8.0;6.0;0.0;1.0;0.0;0.0;0.0;5.0;2.6457513110645894;8.0;5.285714285714286;2.138089935299396;8.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.2433333333333333;7.3;0.7994322698158917;3.6;26.0;14.7125;85.83333333333333;2;1;0;0;0;0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;0.6220467484408675;0.7829801036770629;60.5;39.7125;;0.0;0.0;0.0;1014.7375;14.008333333333333;24140.0;0.0;0.0;1.2;0.4875;;;4.7;0.0;23.1;58;34.3;3.6000000000000227;0.0;199.65000000000003
2022-02-09;4.0;0;1;0;1;0;2;21.8;13.1;16.858333333333334;0.2310873078583304;-1.4774445897202628;94;50;74.16666666666667;-0.2169122438689686;-1.6344869818797727;29.3;18.945833333333333;-0.0520725364645419;-1.0340669274974608;0.0;12.0;3.0;4.0;3.0;3.0;1.0;4.0;4.0;0.0;6.333333333333333;4.932882862316247;12.0;6.142857142857143;3.338091841585121;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.2333333333333333;7.0;0.8005745063577063;3.6;27.0;21.8125;79.625;2;2;0;0;0;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.2225209339563143;0.6354323008901774;0.7721565844991642;53.3;36.4625;;0.0;0.0;0.0;1012.225;11.766666666666666;24140.0;0.0;0.0;1.31;0.5658333333333333;;;4.89;0.0;21.8;50;29.3;3.200000000000045;0.0;184.6845
2022-02-10;;0;0;0;0;0;0;20.9;14.1;17.058333333333334;0.4169567895924602;-1.3903209111159958;91;44;69.95833333333333;-0.0717974134097264;-1.5521075803630175;34.5;20.591666666666665;0.573440452692696;-1.2200257304003166;0.0;4.0;12.0;3.0;8.0;0.0;1.0;0.0;1.0;0.0;6.333333333333333;4.932882862316247;12.0;6.285714285714286;3.199702367110923;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.2333333333333333;7.0;0.8005745063577063;3.6;27.0;18.945833333333333;74.16666666666667;2;3;0;0;0;0.8660254037844386;0.5000000000000001;0.4338837391175582;-0.900968867902419;0.6486295610349814;0.7611042586607747;62.6;38.85416666666666;;0.0;0.0;0.0;1013.8583333333332;11.083333333333334;24140.0;0.0;0.0;1.36;0.6354166666666666;;;4.79;0.0;20.9;44;34.5;5.199999999999932;0.0;221.60400000000004
2022-02-11;5.0;1;1;1;2;0;0;19.9;9.9;15.6875;-0.3671242877300264;-0.9989953486359756;83;41;59.208333333333336;0.4617807943655829;-1.3430948440168355;27.6;16.224999999999998;0.4252050365639324;-1.4198709424925364;0.0;0.0;4.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;5.333333333333333;6.110100926607786;12.0;5.142857142857143;3.848314411469497;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.2642857142857143;3.7;0.9604543338819016;3.6;13.0;0.2333333333333333;7.0;0.8005745063577063;3.6;27.0;20.591666666666665;69.95833333333333;2;4;0;0;0;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.6616346182422783;0.7498264012045686;51.5;31.320833333333336;;0.0;0.0;0.0;1015.9583333333334;7.391666666666667;24140.0;0.0;0.0;1.25;0.7704166666666666;;;5.08;0.0;19.9;41;27.6;5.0;0.0;173.8125
2022-02-12;5.0;0;2;1;0;0;2;25.2;12.9;18.125;0.3745721080796669;-1.5248049998279083;88;38;63.91666666666666;-0.0624800520999898;-1.4919088686550075;18.8;12.079166666666666;0.238444953387347;-0.8375635611691035;0.0;5.0;0.0;4.0;8.0;1.0;1.0;1.0;2.0;0.0;3.0;2.6457513110645885;5.0;5.142857142857143;3.848314411469497;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.0071428571428571;0.1;0.0267261241912413;0.1;14.0;0.2333333333333333;7.0;0.8005745063577063;3.6;27.0;16.224999999999998;59.208333333333336;2;5;1;0;0;0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;0.6744436188329455;0.7383263540031065;37.8;23.92083333333333;;0.0;0.0;0.0;1010.9875;10.541666666666666;24140.0;0.0;0.0;1.9;0.8679166666666666;;;5.49;0.0;25.2;38;18.8;4.300000000000068;0.0;164.42999999999998
2022-02-13;7.0;2;1;1;1;0;2;17.8;12.9;15.133333333333333;0.1679850622033551;-1.318505041915646;97;76;85.25;0.2977220787680821;-1.1264583987631236;27.1;19.7;-0.1707238466462207;-1.018480779818508;0.2;5.0;5.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;3.333333333333333;2.886751345948127;5.0;4.714285714285714;3.638419332360585;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;14.0;0.2333333333333333;7.0;0.8005745063577063;3.6;27.0;12.079166666666666;63.91666666666666;2;6;1;0;0;0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;0.6870527672236669;0.7266075247685656;52.2;38.22916666666666;;0.1;0.0;0.0;1013.2583333333332;12.6125;6200.0;0.0;0.0;0.48;0.2645833333333333;;;3.05;0.0;17.8;76;27.1;5.2000000000000455;4.975191385785759;115.884
2022-02-14;4.0;0;4;0;0;0;0;17.6;12.2;14.916666666666666;0.2254149761221696;-1.1036010367847726;98;71;82.66666666666667;-0.0230241362112217;-1.4851348350785296;13.4;9.483333333333333;0.3632391523653758;-1.1017982139444118;0.0;7.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0;0.0;5.666666666666667;1.154700538379249;7.0;5.142857142857143;3.7161167647860336;12.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0666666666666666;0.2;0.1154700538379306;0.2;2.0;0.0285714285714285;0.2;0.0755928946018449;0.2;6.0;0.0142857142857142;0.2;0.0534522483824843;0.2;13.0;0.24;7.2;0.7993963239586612;3.6;26.0;19.7;85.25;2;0;0;0;0;0.8660254037844386;0.5000000000000001;0.0;1.0;0.699458327051647;0.7146733860429609;32.0;21.629166666666663;;0.0;0.0;0.0;1015.725;11.904166666666669;18760.0;0.0;0.0;0.59;0.31;;;3.78;0.0;17.6;71;13.4;1.6000000000000227;0.0;76.32
2022-02-15;4.0;1;0;0;1;1;1;16.5;12.0;13.725;0.4954149082520878;-1.193624542128378;94;66;84.625;-0.6623470744883013;-1.035186773121357;15.9;11.2875;0.0167499798963045;-1.387470372416526;0.2;4.0;7.0;5.0;12.0;0.0;4.0;0.0;0.0;0.0;5.333333333333333;1.5275252316519443;7.0;5.285714285714286;3.6384193323605847;12.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0666666666666666;0.2;0.1154700538379306;0.2;2.0;0.0285714285714285;0.2;0.0755928946018449;0.2;6.0;0.0142857142857142;0.2;0.0534522483824843;0.2;13.0;0.24;7.2;0.7993963239586612;3.6;26.0;9.483333333333333;82.66666666666667;2;1;0;0;0;0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;0.7116566222817746;0.7025274741691571;34.6;24.2625;;0.1;0.0;0.0;1016.7041666666668;11.083333333333334;18260.0;0.0;0.0;0.65;0.2591666666666666;;;2.95;0.0;16.5;66;15.9;3.3999999999999773;3.2977322212296403;85.63499999999999
2022-02-16;3.0;0;0;0;3;0;0;21.8;10.6;16.533333333333335;-0.1925580435431654;-1.4566893449035534;97;58;76.66666666666667;0.0633267133479111;-1.5809167750197206;26.5;14.4625;0.3425716435610418;-1.462702193826599;0.0;4.0;4.0;7.0;4.0;1.0;0.0;0.0;1.0;1.0;5.0;1.7320508075688754;7.0;4.142857142857143;2.1157009420498163;7.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.1333333333333333;0.4;0.1154700538379306;0.2;1.0;0.0571428571428571;0.4;0.0975900072948529;0.2;5.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2466666666666666;7.4;0.7981588007811278;3.6;25.0;11.2875;84.625;2;2;0;0;0;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.2225209339563143;0.7236440382959124;0.6901733882429719;48.6;27.97083333333333;;0.0;0.0;0.0;1017.6208333333334;12.079166666666666;24140.0;0.0;0.0;1.1;0.5158333333333334;;;4.58;0.0;21.8;58;26.5;3.7000000000000455;0.0;153.09
2022-02-17;10.0;1;5;1;0;0;3;20.9;12.2;16.391666666666666;0.1845498090911945;-1.3158330062263908;97;51;72.875;0.0747454497410217;-1.4584806162974469;32.9;19.725;0.06701311392281;-1.5807498546697838;0.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;3.6666666666666665;0.5773502691896203;4.0;4.0;2.160246899469288;7.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0666666666666666;0.2;0.1154700538379307;0.2;2.0;0.0571428571428571;0.4;0.0975900072948529;0.2;5.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2233333333333333;6.7;0.7946733587622257;3.6;26.0;14.4625;76.66666666666667;2;3;0;0;0;0.8660254037844386;0.5000000000000001;0.4338837391175582;-0.900968867902419;0.7354170229639855;0.6776147890466889;57.2;36.9375;;0.0;0.0;0.0;1014.3166666666666;11.108333333333334;24140.0;0.0;0.0;1.21;0.5612499999999999;;;4.7;0.0;20.9;51;32.9;2.700000000000045;0.0;189.618
2022-02-18;6.0;0;1;2;1;0;2;19.6;12.0;15.404166666666669;0.1991736062016215;-1.4241515925318602;91;55;73.875;-0.0481648822433969;-1.5999957403192713;34.0;22.825;0.0094732009222507;-1.2120266804559074;0.0;10.0;3.0;4.0;5.0;1.0;5.0;1.0;0.0;0.0;5.666666666666667;3.785938897200182;10.0;5.428571428571429;2.3704530408864093;10.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0666666666666666;0.2;0.1154700538379307;0.2;2.0;0.0571428571428571;0.4;0.0975900072948529;0.2;5.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2233333333333333;6.7;0.7946733587622257;3.6;26.0;19.725;72.875;2;4;0;0;0;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.7469720876965552;0.6648553979642865;58.0;42.675;;0.0;0.0;0.0;1014.2375;10.483333333333333;24140.0;0.0;0.0;1.04;0.5054166666666667;;;4.48;0.0;19.6;55;34.0;2.7999999999999545;0.0;177.48000000000002
2022-02-19;8.0;0;7;0;0;0;1;20.0;13.4;16.033333333333335;0.4045344096839995;-1.240793769263681;98;67;85.29166666666667;-0.5864018239144417;-1.039543789047062;28.6;20.325;0.3642075780116713;-1.1834147774244437;0.0;6.0;10.0;3.0;5.0;0.0;1.0;2.0;1.0;0.0;6.333333333333333;3.5118845842842457;10.0;5.571428571428571;2.3704530408864093;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0571428571428571;0.4;0.0975900072948529;0.2;5.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2233333333333333;6.7;0.7946733587622257;3.6;26.0;22.825;73.875;2;5;1;0;0;0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;0.7583058084785624;0.6518989958787126;54.0;38.25833333333333;;0.0;0.0;0.0;1017.3666666666668;13.425;24140.0;0.0;0.0;0.77;0.2945833333333333;;;3.61;0.0;20.0;67;28.6;1.900000000000091;0.0;143.37
2022-02-20;13.0;0;12;0;0;0;1;18.2;13.1;15.608333333333334;0.1659475956966022;-1.380070648431856;99;65;77.83333333333333;0.4375454364350966;-0.5684902326466239;25.3;19.45;-0.6461449994516346;0.2579011120266989;0.0;8.0;6.0;10.0;7.0;0.0;7.0;0.0;0.0;0.0;8.0;2.0;10.0;6.0;2.5166114784235845;10.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0571428571428571;0.4;0.0975900072948529;0.2;5.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2233333333333333;6.7;0.7946733587622257;3.6;26.0;20.325;85.29166666666667;2;6;1;0;0;0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;0.7694148268839378;0.6387494220515272;49.7;37.333333333333336;;0.0;0.0;0.0;1015.725;11.6625;23880.0;0.0;0.0;0.7;0.4070833333333333;;;3.83;0.0;18.2;65;25.3;2.699999999999932;0.0;126.735
2022-02-21;7.0;0;6;0;0;0;1;18.8;12.3;15.441666666666668;0.2676103205239445;-1.3580432859948293;95;61;79.08333333333333;-0.0086247853985717;-1.151377280416508;19.1;11.841666666666669;-0.0482827305057512;-1.3854293250286418;0.0;13.0;8.0;6.0;4.0;0.0;12.0;0.0;0.0;0.0;9.0;3.605551275463989;13.0;6.857142857142857;3.670993118515817;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0285714285714285;0.2;0.0755928946018449;0.2;6.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.2233333333333333;6.7;0.7946733587622257;3.6;26.0;19.45;77.83333333333333;2;0;0;0;0;0.8660254037844386;0.5000000000000001;0.0;1.0;0.7802958510707755;0.6254105729852463;38.5;23.854166666666668;;0.0;0.0;0.0;1012.4375;11.6875;24140.0;0.0;0.0;0.82;0.3920833333333333;;;3.51;0.0;18.8;61;19.1;2.099999999999909;0.0;105.105
2022-02-22;3.0;0;3;0;0;0;0;18.4;13.6;15.8125;0.3308574159646247;-1.47071163671105;95;73;83.83333333333333;-0.0708302209855502;-1.520837464304276;23.4;15.704166666666666;-0.7003911498118175;-0.2979772852443507;0.2;7.0;13.0;8.0;4.0;0.0;6.0;0.0;0.0;0.0;9.333333333333334;3.214550253664318;13.0;7.285714285714286;3.4503277967117723;13.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0285714285714285;0.2;0.0755928946018449;0.2;6.0;0.0285714285714285;0.4;0.0726273039202559;0.2;12.0;0.1366666666666667;4.1000000000000005;0.6562607415650737;3.6;27.0;11.841666666666669;79.08333333333333;2;1;0;0;0;0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;0.7909456567567772;0.6118864012687243;46.8;31.0625;;0.1;0.0;0.0;1014.0333333333332;13.029166666666669;24140.0;0.0;0.0;0.56;0.3070833333333333;;;3.39;0.0;18.4;73;23.4;2.5;4.460516414842403;109.512
2022-02-23;9.0;0;1;1;2;1;4;17.5;12.5;15.170833333333334;-0.0143605550650228;-1.2498226387625744;97;74;87.29166666666667;-0.2241829235531514;-1.1366478168584822;30.6;19.154166666666665;-0.4734901801414;-1.248188751901604;0.8;3.0;7.0;13.0;3.0;0.0;3.0;0.0;0.0;0.0;7.666666666666667;5.033222956847166;13.0;7.142857142857143;3.625307868699864;13.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0666666666666666;0.2;0.1154700538379307;0.2;2.0;0.0285714285714285;0.2;0.0755928946018449;0.2;6.0;0.0428571428571428;0.6000000000000001;0.0851630627252637;0.2;11.0;0.1433333333333333;4.300000000000001;0.6558402524865407;3.6;26.0;15.704166666666666;83.83333333333333;2;2;0;0;0;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.2225209339563143;0.8013610881746766;0.5981809144059165;58.0;35.30416666666667;;0.2;2.0;0.0;1014.1166666666668;13.025;8840.0;300.0;84.16666666666667;0.52;0.2325;;;2.77;0.0;17.5;74;30.6;5.399999999999977;10.57465029404937;132.24
2022-02-24;5.0;0;5;0;0;0;0;18.3;12.6;15.604166666666666;0.3120458366490127;-1.3301949381833529;99;79;89.58333333333333;-0.3700848604293689;-1.0480932874357989;25.6;18.504166666666663;-0.7908114707759046;-0.8164605447871316;5.0;9.0;3.0;7.0;10.0;0.0;1.0;1.0;2.0;1.0;6.333333333333333;3.0550504633038926;9.0;8.0;3.1622776601683813;13.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.4163331998932281;0.8;1.0;0.1428571428571428;1.0;0.2992052966172381;0.8;5.0;0.1;1.4;0.2183856856396674;0.8;10.0;0.17;5.1000000000000005;0.6659967898856054;3.6;25.0;19.154166666666665;87.29166666666667;2;3;0;0;0;0.8660254037844386;0.5000000000000001;0.4338837391175582;-0.900968867902419;0.8115390590073611;0.5842981736283684;46.8;35.333333333333336;;0.8;10.0;0.0;1016.9708333333332;13.875;6240.0;30.0;5.833333333333333;0.44;0.1979166666666666;;;3.03;0.0;18.3;79;25.6;1.900000000000091;27.50841591741917;101.088
2022-02-25;6.0;1;5;0;0;0;0;18.0;12.6;15.283333333333331;0.1167566275782623;-1.3698539229637503;99;81;91.875;-0.4835827744545689;-1.301688890199036;12.4;7.458333333333333;-0.1091606840288792;-1.4028591650028257;0.0;5.0;9.0;3.0;6.0;0.0;5.0;0.0;0.0;0.0;5.666666666666667;3.0550504633038926;9.0;7.285714285714286;3.199702367110924;13.0;5.0;0.8;0.2;0.0;0.0;0.2;0.0;2.0;6.0;2.6153393661244047;5.0;0.0;0.8571428571428571;6.0;1.8500965225785224;5.0;4.0;0.4571428571428572;6.4;1.325323928888148;5.0;9.0;0.3366666666666667;10.1;1.1037501383085269;5.0;24.0;18.504166666666663;89.58333333333333;2;4;0;0;0;0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;0.8214765533024142;0.5702422926917871;29.2;16.55;;0.0;0.0;0.0;1016.9083333333332;13.9375;24140.0;0.0;0.0;0.39;0.1520833333333333;;;3.24;0.0;18.0;81;12.4;2.3999999999999773;0.0;60.882000000000005
2022-02-26;6.0;0;5;0;0;0;1;19.4;14.3;16.5125;0.434176910974982;-1.3930749022082272;98;70;86.66666666666667;-0.5760853953625971;-1.227534825385428;13.0;11.0875;-1.5423393017962783;1.801938065100912;2.7;6.0;5.0;9.0;8.0;1.0;5.0;0.0;0.0;0.0;6.666666666666667;2.081665999466132;9.0;7.285714285714286;3.199702367110924;13.0;0.0;5.0;0.8;0.0;0.0;0.0;0.0;1.9333333333333331;5.8;2.685764943797825;5.0;1.0;0.8571428571428571;6.0;1.8500965225785224;5.0;4.0;0.4571428571428572;6.4;1.325323928888148;5.0;9.0;0.3366666666666667;10.1;1.1037501383085269;5.0;24.0;7.458333333333333;91.875;2;5;1;0;0;0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;0.8311706263658079;0.5560174366570446;30.6;22.98333333333333;;0.7;4.0;0.0;1018.2125;14.191666666666668;24140.0;10.0;1.6666666666666667;0.66;0.2683333333333333;;;3.3;0.0;19.4;70;13.0;1.900000000000091;16.237224482502413;76.19400000000002
